source_path,silver_path,silver_slug,source_id,catalog_number,movement,silver_action,action,note
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor270.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_270.krn,bach_chorale_270.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor264.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_264.krn,bach_chorale_264.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor066.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_066.krn,bach_chorale_066.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor255.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_255.krn,bach_chorale_255.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor258.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_258.krn,bach_chorale_258.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor269.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_269.krn,bach_chorale_269.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor282.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_282.krn,bach_chorale_282.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor057.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_057.krn,bach_chorale_057.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor094.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_094.krn,bach_chorale_094.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor241.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_241.krn,bach_chorale_241.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor043.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_043.krn,bach_chorale_043.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor080.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_080.krn,bach_chorale_080.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor296.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_296.krn,bach_chorale_296.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor123.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_123.krn,bach_chorale_123.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor335.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_335.krn,bach_chorale_335.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor308.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_308.krn,bach_chorale_308.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor321.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_321.krn,bach_chorale_321.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor137.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_137.krn,bach_chorale_137.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor320.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_320.krn,bach_chorale_320.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor309.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_309.krn,bach_chorale_309.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor334.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_334.krn,bach_chorale_334.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor136.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_136.krn,bach_chorale_136.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor122.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_122.krn,bach_chorale_122.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor095.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_095.krn,bach_chorale_095.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor042.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_042.krn,bach_chorale_042.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor081.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_081.krn,bach_chorale_081.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor056.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_056.krn,bach_chorale_056.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor240.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_240.krn,bach_chorale_240.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor297.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_297.krn,bach_chorale_297.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor283.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_283.krn,bach_chorale_283.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor254.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_254.krn,bach_chorale_254.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor295.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_295.krn,bach_chorale_295.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor268.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_268.krn,bach_chorale_268.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor242.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_242.krn,bach_chorale_242.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor256.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_256.krn,bach_chorale_256.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor040.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_040.krn,bach_chorale_040.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor054.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_054.krn,bach_chorale_054.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor281.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_281.krn,bach_chorale_281.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor068.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_068.krn,bach_chorale_068.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor097.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_097.krn,bach_chorale_097.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor083.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_083.krn,bach_chorale_083.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor120.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_120.krn,bach_chorale_120.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor134.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_134.krn,bach_chorale_134.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor108.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_108.krn,bach_chorale_108.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor336.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_336.krn,bach_chorale_336.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor322.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_322.krn,bach_chorale_322.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor337.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_337.krn,bach_chorale_337.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor323.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_323.krn,bach_chorale_323.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor135.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_135.krn,bach_chorale_135.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor121.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_121.krn,bach_chorale_121.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor096.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_096.krn,bach_chorale_096.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor082.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_082.krn,bach_chorale_082.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor109.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_109.krn,bach_chorale_109.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor041.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_041.krn,bach_chorale_041.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor055.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_055.krn,bach_chorale_055.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor069.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_069.krn,bach_chorale_069.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor257.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_257.krn,bach_chorale_257.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor294.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_294.krn,bach_chorale_294.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor243.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_243.krn,bach_chorale_243.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor253.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_253.krn,bach_chorale_253.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor247.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_247.krn,bach_chorale_247.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor280.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_280.krn,bach_chorale_280.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor290.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_290.krn,bach_chorale_290.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor284.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_284.krn,bach_chorale_284.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor051.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_051.krn,bach_chorale_051.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor079.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_079.krn,bach_chorale_079.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor045.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_045.krn,bach_chorale_045.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor092.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_092.krn,bach_chorale_092.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor086.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_086.krn,bach_chorale_086.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor125.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_125.krn,bach_chorale_125.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor131.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_131.krn,bach_chorale_131.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor327.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_327.krn,bach_chorale_327.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor326.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_326.krn,bach_chorale_326.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor333.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_333.krn,bach_chorale_333.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor119.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_119.krn,bach_chorale_119.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor130.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_130.krn,bach_chorale_130.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor332.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_332.krn,bach_chorale_332.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor124.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_124.krn,bach_chorale_124.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor050.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_050.krn,bach_chorale_050.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor118.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_118.krn,bach_chorale_118.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor078.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_078.krn,bach_chorale_078.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor087.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_087.krn,bach_chorale_087.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor093.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_093.krn,bach_chorale_093.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor044.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_044.krn,bach_chorale_044.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
/Users/auradelagg/aura-lab/bach-propagation/backend/data/raw/bulk_xml/bach-chorales-371/kern/chor285.krn,/Users/auradelagg/aura-lab/bach-propagation/backend/data/silver/bach/chorales/bach_chorale_285.krn,bach_chorale_285.krn,bulk_chorales_371,,Chorale,KEEP_PRIMARY,RENAME,BWV requires manifest lookup
